0.870665,0.537314,0.030285,0.652975,-1.021927,-0.844723,0.188302,0.475667,-1.050435,0.996462,0.476404,-0.329810,-1.005516,-1.185030,-0.763035,-0.104051,-0.856012,1.100587,0.826817,-0.202964,-0.601017,0.956794,-0.947886,-0.444093,0.227121,0.745107,0.570441,-0.053665,0.518353,-0.865011,-0.723790,0.183353,0.299577,-0.705651,0.615838,-0.344519,0.098976,0.413093,0.464770,0.277900,-0.058794,0.165825,-0.307488,-0.248148,0.070722,-0.055286,-0.039418,-0.010467,-0.116092,-0.226834,-0.315796,-0.275114,-0.042076,-0.609660,1.089687,0.825983,0.062965,0.740597,-0.874410,1.064068,-0.234243,-0.268817,-0.870104,-0.970680,-0.494802,0.321631,1.048105,-1.024839,-0.669663,0.183762,-0.570433,1.210382,-0.759300,0.428863,0.551787,1.024661,1.055477,0.653314,-0.528507,1.016224,0.798951,0.005060,0.576572,-0.626439,0.821604,-0.140224,-0.092980,0.701394,0.720786,0.458950,0.090570,-0.185731,0.529184,0.411362,0.059363,0.219065,-0.008591,0.266344,0.030551,0.250823,-0.001511,0.032353,0.175719,0.394453},
{-0.569132,-0.571637,0.450124,-0.095024,0.766716,0.842729,-0.293706,0.038823,0.636282,-0.529667,-0.336453,0.063282,0.453681,0.648045,0.576564,-0.058423,0.259858,-0.226189,-0.257453,0.375175,0.074781,-0.012039,0.371196,0.398085,0.343283,0.212252,-0.150695,0.474760,0.382159,0.106469,0.374105,-0.264215,0.435518,0.046961,-0.044529,0.408564,0.366508,0.239752,0.125738,0.061319,0.232908,0.298332,-0.107768,-0.074136,0.145103,0.364871,-0.311769,0.531640,-0.008444,0.380568,0.660498,0.663047,-0.274075,0.263723,-0.692321,-0.733683,0.364546,-0.168296,0.573059,-0.709824,0.430178,-0.002169,0.411167,0.581162,0.449647,0.112425,-0.246747,0.428542,0.411786,-0.237845,0.028388,-0.260667,0.306102,-0.281418,0.122747,-0.035296,-0.184533,-0.290343,-0.199142,-0.046665,-0.280993,0.371106,0.287980,-0.066332,-0.233385,0.340442,-0.304253,0.081757,-0.107797,-0.198449,-0.193413,-0.156325,0.099885,0.055314,0.026911,0.196144,-0.356330,0.298600,-0.092042,-0.273625,0.487541,0.468827,0.174732,-0.242715},
{0.000754,0.333564,-0.280512,-0.372404,0.546382,0.197281,0.515200,-0.411004,0.664680,-0.003939,0.409689,0.673783,0.654703,0.389798,0.050429,0.502898,0.529985,-0.071492,0.110634,0.072852,0.334267,-0.050670,0.389379,0.342847,0.201854,-0.012854,-0.234898,0.378737,0.051186,0.572672,0.667927,-0.175573,0.164952,0.487424,-0.319809,0.580394,0.344442,0.047889,-0.199108,-0.313822,0.573078,0.322916,0.365497,0.689104,-0.468395,0.578380,0.217724,-0.381084,0.933591,0.745217,0.229379,-0.327299,0.711669,0.711872,-0.058611,0.284277,-0.174695,-0.341761,0.681942,0.113657,-0.078304,0.780267,0.736773,0.428960,0.040191,-0.213882,-0.217545,0.459555,0.190771,0.445771,0.498553,-0.002446,0.364567,0.177140,0.159415,0.027059,-0.079383,-0.075735,0.372383,-0.177682,-0.243622,0.507895,0.161380,0.608301,-0.285180,0.605930,0.140413,-0.008712,-0.207265,-0.224310,-0.068387,0.204560,-0.059355,-0.279335,0.750324,0.519307,0.349292,-0.317456,0.939509,-0.288579,0.232567,-0.304504,-0.567113,-0.399474},
{0.750220,0.418657,0.097463,0.606051,-0.867874,-0.720986,0.226136,0.340291,-0.769542,0.814144,0.516208,0.009298,-0.486105,-0.776726,-0.759425,0.424971,-0.083349,0.578101,0.878723,-0.826159,0.353865,0.303761,-0.906597,-1.100199,-0.764177,-0.027240,1.191255,-1.052289,-0.373616,-0.507054,-1.123818,1.175662,-0.692974,-0.131788,0.841024,-1.171893,-0.952887,-0.318934,0.442106,1.000300,-1.130343,-0.740118,-0.013935,-0.774916,1.181590,-1.057667,0.379536,0.470774,-1.119665,-1.190708,-0.671172,0.154408,-0.322347,-0.737776,0.800203,0.558707,-0.102119,0.463248,-0.868140,0.757564,-0.418415,-0.208016,-0.671612,-0.845994,-0.679249,-0.256015,0.253987,-0.723248,-0.864792,0.602645,0.112253,0.426422,-0.942088,0.940797,-0.600878,0.119015,0.818415,1.136691,0.160873,0.616266,1.149626,-1.166269,-0.562917,-0.354211,0.970967,-1.225188,0.791485,-0.122261,0.629490,1.067998,1.012958,0.496194,0.195294,0.863241,-1.204007,-0.941511,0.170620,0.594799,-1.203280,1.110377,-0.574475,0.291960,0.976083,1.135095},
{0.569319,0.701880,-0.442865,-0.042346,-0.335561,-0.675596,0.798702,-0.353588,-0.119028,0.753990,0.965132,0.722293,0.131129,-0.511556,-0.879126,0.894236,0.407916,0.337261,0.839572,-0.880861,0.708147,-0.028669,-0.505284,-0.909689,-0.871458,-0.374995,0.956382,-0.998364,-0.606550,-0.004673,-0.656987,1.026625,-0.714511,0.279837,0.408057,-0.694848,-0.757182,-0.492894,-0.004812,0.524908,-0.770465,-0.752040,0.438277,-0.193195,0.816194,-0.837929,0.599988,0.101786,-0.521072,-0.702858,-0.507470,-0.100608,0.395816,-0.007796,0.511565,0.745674,-0.583291,-0.204832,-0.240362,0.771764,-0.802266,0.592409,-0.003467,-0.605193,-0.899090,-0.725500,-0.170512,-0.396227,-0.831869,0.940096,0.550456,0.152873,-0.634104,0.997897,-0.756164,-0.218373,0.475133,0.991436,0.603116,0.227324,0.871568,-0.993198,-0.679627,0.125150,0.592535,-0.829429,0.835271,-0.341878,0.193774,0.652206,0.863400,0.732369,-0.195422,0.396381,-0.762511,-0.828919,0.534959,0.190167,-0.644148,0.891493,-0.524229,-0.003103,0.462992,0.664007},
{0.093584,0.338414,-0.278098,-0.228770,0.195354,-0.104344,0.486626,-0.220365,0.156312,0.331036,0.428817,0.277414,0.009707,-0.149372,-0.068077,0.024747,-0.163424,0.313915,0.040563,0.439568,-0.276682,0.218963,0.372831,0.607718,0.511480,0.140517,-0.446940,0.515693,0.159818,0.414324,0.614117,-0.358623,0.294095,0.271118,-0.367322,0.663862,0.482781,0.084952,-0.343381,-0.567063,0.640195,0.201152,0.516273,0.812675,-0.513743,0.282819,0.442827,-0.558464,0.713097,0.347916,-0.115853,-0.428672,0.336692,0.260502,-0.096908,0.180614,-0.419030,-0.374317,0.058464,0.181442,-0.399485,0.233938,-0.041231,-0.277052,-0.293275,-0.089951,0.149180,-0.272977,-0.090811,-0.245757,-0.364628,0.136423,0.143495,-0.470087,0.370080,0.038117,-0.368623,-0.573667,-0.065414,-0.387126,-0.567647,0.397089,0.081258,0.215141,-0.520632,0.474178,-0.317864,-0.122237,-0.487275,-0.651748,-0.500398,-0.078992,-0.465444,-0.733089,0.555837,0.111369,0.352637,-0.729259,0.590054,-0.247359,-0.316822,-0.635137,-0.618466,-0.306662},
{-0.013023,-0.266344,0.554605,0.440327,0.039318,0.379715,-0.407700,0.559663,-0.133743,-0.034178,-0.332571,-0.457039,-0.346457,-0.024348,0.390897,-0.528149,-0.561294,0.425174,-0.108313,0.752688,-0.689751,0.552319,0.203052,0.703860,0.851497,0.589864,-0.347565,0.715560,0.599592,-0.095427,0.277413,-0.367899,0.614594,-0.271398,0.122683,0.402876,0.594199,0.530897,0.251921,-0.083124,0.475081,0.476739,-0.130098,0.088220,-0.076792,0.338586,-0.164470,0.285824,0.017547,0.191451,0.356031,0.422840,-0.275932,-0.132689,0.105116,-0.202128,0.627882,0.550004,-0.000811,-0.087803,0.602730,-0.378759,-0.193797,0.141043,0.494306,0.714701,0.680464,-0.101292,0.377288,-0.515740,-0.599885,0.544276,0.288277,-0.522132,0.921209,0.620777,0.071429,-0.408527,-0.372704,0.222917,-0.183456,0.672457,0.649344,-0.147935,0.063962,0.513993,-0.391591,0.549587,0.241026,-0.113559,-0.327430,-0.297323,0.328394,0.040921,0.416608,0.454890,-0.106636,0.232202,0.175235,-0.041172,0.397425,0.408812,0.302198,0.097005},
{0.373171,0.425319,-0.301661,-0.113774,-0.094910,-0.334029,0.495714,-0.362986,0.125002,0.271179,0.512372,0.520208,0.302809,-0.018238,-0.296652,0.486466,0.476014,-0.272812,0.017856,-0.338727,0.682228,-0.674742,0.375818,-0.251162,-0.835939,-1.000772,0.228814,-0.914064,-1.126624,0.742135,-0.065656,0.829465,-1.039583,0.792241,-0.116650,-0.472611,-0.830858,-0.795315,-0.414444,0.142435,-0.600548,-0.830907,0.715520,0.220452,0.425506,-0.788370,0.836502,-0.392490,-0.151870,-0.627606,-0.763581,-0.519828,0.241940,0.004923,0.255987,0.405677,-0.391020,-0.254201,0.017250,0.331271,-0.483851,0.480951,0.214890,-0.141075,-0.409170,-0.476660,-0.344890,0.131918,-0.150483,0.434136,0.572169,-0.476401,0.204366,0.331865,-0.747006,-0.859918,-0.475789,0.260222,1.134249,-0.655432,0.178163,-0.879906,-1.108597,0.767288,0.007526,-0.648393,0.984708,-0.773351,-0.265970,0.325904,0.756100,0.859926,-0.558313,-0.031605,-0.493244,-0.826509,0.792748,-0.299707,-0.271851,0.764008,-0.797346,-0.469249,0.072895,0.552100},
{-0.556656,-0.257615,-0.402407,-0.609983,0.259001,0.007458,0.002173,-0.539673,0.230475,-0.346907,-0.065417,0.137727,0.157660,0.003764,-0.213204,0.041553,0.039476,-0.239402,-0.113625,-0.247177,-0.114053,-0.132700,-0.193764,-0.128729,-0.049289,-0.042119,-0.281178,0.048525,0.003529,-0.169766,-0.012305,-0.374117,0.014004,-0.211626,-0.226612,-0.006071,0.025429,0.004892,-0.075839,-0.216646,0.060720,0.151494,-0.404154,-0.179620,-0.418609,0.276156,-0.529967,-0.070755,0.111189,0.332499,0.288145,-0.000088,0.140972,0.329452,-0.561286,-0.284590,-0.348733,-0.567479,0.260551,-0.330472,-0.270304,0.192514,0.209930,0.034827,-0.217285,-0.396191,-0.409327,-0.020282,-0.195306,-0.001191,-0.024245,-0.176578,-0.188505,-0.117504,-0.111629,-0.072587,-0.119263,-0.229744,-0.291874,-0.135633,-0.293611,0.075166,0.021360,-0.172254,-0.266664,0.043354,-0.322568,-0.046899,-0.146860,-0.253091,-0.345362,-0.382150,0.018971,-0.163334,0.093758,0.230550,-0.463501,-0.092201,0.124190,-0.619375,0.267420,-0.027220,-0.397708,-0.637341},
{-1.699198,-1.056857,-0.333161,-1.235541,1.230205,0.909835,-0.467629,-0.780675,0.943163,-1.277438,-0.764024,-0.068632,0.479659,0.686216,0.544231,-0.541920,-0.094553,-0.673339,-0.925050,0.569254,-0.656935,-0.229839,0.431882,0.784567,0.714495,0.210961,-1.111444,0.934891,0.620706,-0.304685,0.451598,-1.320413,0.971507,-0.839866,-0.358618,0.800428,1.205044,0.973153,0.163524,-0.867124,1.251278,1.331628,-1.036456,0.067538,-1.447246,1.499544,-1.476060,0.081205,0.726600,1.479243,1.432195,0.593072,0.241420,1.101582,-1.643772,-1.164326,-0.075066,-0.986033,1.137548,-1.279676,0.294639,0.201152,0.758296,0.850496,0.515350,-0.030600,-0.539861,0.536926,0.594508,-0.727916,-0.358540,-0.426990,0.540833,-1.045775,0.552451,0.020552,-0.649254,-1.138425,-0.761148,-0.276615,-0.965572,0.994566,0.833658,-0.541155,-0.575681,0.923460,-1.447836,0.762197,-0.072100,-1.007982,-1.595205,-1.514989,0.449041,-0.638328,1.219265,1.467305,-1.239964,-0.155383,0.948689,-1.852125,1.315888,0.371446,-0.846239,-1.743666},
